범주	file:line	함수	호출 경로 요약	관리채널 도달	도달 사유	(B) 요소	현재 retire 주체	r5 행	리뷰 태그	callee	순번	깊이	seed 종류
A	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:683	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → send_long_message_raw_with_reference_rollback_returning_receipts → send_long_message_raw_with_reference_rollback_policy → send_rollback_channel_message → send_channel_message → .send_message	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	send_long_message_raw_with_reference_rollback_returning_receipts	1	4	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:305	deliver_long_chunks_via_controller	deliver_long_chunks_via_controller → deliver_turn_output → deliver_turn_output_with_fallback_revalidation → deliver → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_turn_output	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:430	apply_watcher_long_chunks_controller	apply_watcher_long_chunks_controller → deliver_long_chunks_via_controller → deliver_turn_output → deliver_turn_output_with_fallback_revalidation → deliver → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_long_chunks_via_controller	1	4	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:449	apply_watcher_long_chunks_controller	apply_watcher_long_chunks_controller → apply_watcher_long_chunks_result → delete_watcher_rollover_frozen_prefixes → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	apply_watcher_long_chunks_result	1	4	unnamed-fn-caller
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:487	apply_watcher_long_chunks_legacy	apply_watcher_long_chunks_legacy → send_long_message_raw_with_rollback_returning_receipts → send_long_message_raw_with_reference_rollback_policy → send_rollback_channel_message → send_channel_message → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	send_long_message_raw_with_rollback_returning_receipts	1	4	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:508	apply_watcher_long_chunks_legacy	apply_watcher_long_chunks_legacy → delete_terminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_terminal_placeholder	1	2	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:524	apply_watcher_long_chunks_legacy	apply_watcher_long_chunks_legacy → delete_watcher_rollover_frozen_prefixes → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_watcher_rollover_frozen_prefixes	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_long_chunks.rs:610	apply_watcher_long_chunks_result	apply_watcher_long_chunks_result → delete_watcher_rollover_frozen_prefixes → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_watcher_rollover_frozen_prefixes	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_preflight.rs:164	run_terminal_preflight_suppression	run_terminal_preflight_suppression → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_nonterminal_placeholder	1	2	wrapper-call
A	src/services/discord/tmux_watcher/terminal_preflight.rs:243	run_terminal_preflight_suppression	run_terminal_preflight_suppression → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_nonterminal_placeholder	2	2	wrapper-call
A	src/services/discord/tmux_watcher/terminal_preflight.rs:628	run_terminal_preflight_prepare	run_terminal_preflight_prepare → cleanup_orphan_external_input_status_panel → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	cleanup_orphan_external_input_status_panel	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_preflight.rs:642	run_terminal_preflight_prepare	run_terminal_preflight_prepare → reclaim_orphan_external_input_placeholder → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reclaim_orphan_external_input_placeholder	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_relay_plan.rs:203	run_terminal_relay_plan	run_terminal_relay_plan → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06	-	delete_nonterminal_placeholder	1	2	wrapper-call
A	src/services/discord/tmux_watcher/terminal_send.rs:250	deliver_short_replace_via_controller	deliver_short_replace_via_controller → deliver_turn_output_with_fallback_revalidation → deliver → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_turn_output_with_fallback_revalidation	1	2	wrapper-call
A	src/services/discord/tmux_watcher/terminal_send.rs:441	apply_watcher_short_replace_controller	apply_watcher_short_replace_controller → deliver_short_replace_via_controller → deliver_turn_output_with_fallback_revalidation → deliver → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_short_replace_via_controller	1	3	wrapper-call
A	src/services/discord/tmux_watcher/terminal_send.rs:460	apply_watcher_short_replace_controller	apply_watcher_short_replace_controller → reconcile_already_committed_after_edit_failure → delete_terminal_placeholder_unless_delivered → delete_placeholder_unless_delivered → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reconcile_already_committed_after_edit_failure	1	4	wrapper-call
A	src/services/discord/tmux_watcher/turn_stream_collector.rs:269	collect_turn_stream_until_terminal	collect_turn_stream_until_terminal → supersede_watcher_footer → note_footer_superseded → edit_channel_message → .edit_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	supersede_watcher_footer	1	3	wrapper-call
A	src/services/discord/tmux_watcher/turn_stream_collector.rs:986	collect_turn_stream_until_terminal	collect_turn_stream_until_terminal → update_streaming_status_tick → edit_channel_message → .edit_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	update_streaming_status_tick	1	2	unnamed-fn-caller
A	src/services/discord/tmux_watcher/two_message_panel.rs:300	adopt_watcher_singleton_panel_after_fresh_bind	adopt_watcher_singleton_panel_after_fresh_bind → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_nonterminal_placeholder	1	2	wrapper-call
A	src/services/discord/tmux_watcher/two_message_panel.rs:361	reanchor_watcher_two_message_status_panel_below_answer	reanchor_watcher_two_message_status_panel_below_answer → send_channel_message → .send_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	send_channel_message	1	1	wrapper-call
A	src/services/discord/tmux_watcher/two_message_panel.rs:397	reanchor_watcher_two_message_status_panel_below_answer	reanchor_watcher_two_message_status_panel_below_answer → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_nonterminal_placeholder	1	2	wrapper-call
A	src/services/discord/tmux_watcher/two_message_panel.rs:457	reanchor_watcher_two_message_status_panel_below_answer	reanchor_watcher_two_message_status_panel_below_answer → delete_nonterminal_placeholder → delete_placeholder_with_operation → .delete_message	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	delete_nonterminal_placeholder	2	2	wrapper-call
A	src/services/discord/tui_direct_abort_marker/drain.rs:22	drain_on_terminal_commit	drain_on_terminal_commit → drain_on_terminal_commit_with_offset → shared_reaction_applier → note_tui_anchor_completed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	drain_on_terminal_commit_with_offset	1	13	unnamed-fn-caller
A	src/services/discord/tui_direct_abort_marker/drain.rs:43	drain_on_terminal_commit_with_offset	drain_on_terminal_commit_with_offset → shared_reaction_applier → note_tui_anchor_completed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	shared_reaction_applier	1	12	wrapper-call
A	src/services/discord/tui_direct_abort_marker/drain.rs:68	drain_on_terminal_commit_with_offsets	drain_on_terminal_commit_with_offsets → shared_reaction_applier → note_tui_anchor_completed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	shared_reaction_applier	1	12	wrapper-call
A	src/services/discord/tui_direct_abort_marker/mod.rs:737	shared_reaction_applier	shared_reaction_applier → note_tui_anchor_completed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	note_tui_anchor_completed_delivery	1	11	wrapper-call
A	src/services/discord/tui_direct_abort_marker/mod.rs:747	shared_reaction_applier	shared_reaction_applier → note_tui_anchor_failed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	note_tui_anchor_failed_delivery	1	11	wrapper-call
A	src/services/discord/tui_direct_abort_marker/sweep.rs:23	sweep_expired	sweep_expired → shared_reaction_applier → note_tui_anchor_completed_delivery → note_tui_anchor_delivery → note_state_delivery → note_state_delivery_with_attempt → note_state_delivery_with_clear_attempt_guard → apply_unknown_clear → apply_reaction → try_add_reaction_raw_with_shared_detailed → try_reaction_raw_with_shared_detailed → try_reaction_raw_once_on_channel_detailed → apply_reaction_action_detailed → .create_reaction	예	TUI-direct 합성 턴	D(drain)·G(재개)·C(custody) [모듈규칙]	tui_direct_pending_start	누락	-	shared_reaction_applier	1	12	wrapper-call
A	src/services/discord/tui_prompt_relay.rs:323	spawn_tui_prompt_relay	spawn_tui_prompt_relay → relay_observed_prompt → .say	예	합성 턴 claim·refresh(owner 1)	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal epilogue·settle	누락	-	relay_observed_prompt	1	1	wrapper-call
A	src/services/discord/tui_prompt_relay.rs:383	relay_observed_prompt	relay_observed_prompt → .say	예	합성 턴 claim·refresh(owner 1)	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal epilogue·settle	누락	-	.say	1	0	serenity-method
A	src/services/discord/tui_prompt_relay.rs:555	relay_observed_prompt	relay_observed_prompt → post_suppressed_injection_note → .say	예	합성 턴 claim·refresh(owner 1)	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal epilogue·settle	누락	-	post_suppressed_injection_note	1	1	wrapper-call
A	src/services/discord/tui_prompt_relay.rs:591	relay_observed_prompt	relay_observed_prompt → .say	예	합성 턴 claim·refresh(owner 1)	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal epilogue·settle	누락	-	.say	2	0	serenity-method
A	src/services/discord/tui_prompt_relay.rs:680	relay_observed_prompt	relay_observed_prompt → wire_tui_direct_synthetic_turn_start → delete_failed_synthetic_owned_placeholder → .delete_message	예	합성 턴 claim·refresh(owner 1)	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal epilogue·settle	누락	-	wire_tui_direct_synthetic_turn_start	1	2	unnamed-fn-caller
